input log file location, /data/local/tmp/genie_qwen25_qnn_htp_profile/qnn_profile/optrace/decode/part2/output/qnn-profiling-data_0.log
qnn-profile-viewer version, v2.34.0.250424201103_119471-auto
qnn-net-run version, v2.34.0.250424201103_119471-auto
Backend version, v2.34.0.250424201103_119471-auto
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
55841162480,INIT,289382,US,NETRUN,ROOT,null
55841162480,INIT,234645,US,BACKEND,ROOT,RPC (load binary) time
55841162480,INIT,180384,US,BACKEND,ROOT,QNN accelerator (load binary) time
55841162480,INIT,103072,US,BACKEND,ROOT,Accelerator (load binary) time
55841162480,INIT,76158,US,BACKEND,ROOT,Accelerator (load binary) time
55841162480,INIT,289297,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
55842326891,DE-INIT,168412,US,NETRUN,ROOT,null
55842326891,DE-INIT,129936,US,BACKEND,ROOT,RPC (deinit) time
55842326891,DE-INIT,127585,US,BACKEND,ROOT,QNN Accelerator (deinit) time
55842326891,DE-INIT,579,US,BACKEND,ROOT,Accelerator (deinit) time
55842326891,DE-INIT,126928,US,BACKEND,ROOT,Accelerator (deinit) time
55842326891,DE-INIT,168264,US,BACKEND,ROOT,QNN (deinit) time
55842143040,EXECUTE,929401,US,NETRUN,ROOT,Graph 0: ar1_cl4096_2_of_2
55842143040,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
55842143040,EXECUTE,912446,US,BACKEND,ROOT,RPC (execute) time
55842143040,EXECUTE,900472,US,BACKEND,ROOT,QNN accelerator (execute) time
55842143040,EXECUTE,0,COUNT,BACKEND,ROOT,Num times yield occured
55842143040,EXECUTE,2037,US,BACKEND,ROOT,Time for initial VTCM acquire
55842143040,EXECUTE,30275,US,BACKEND,ROOT,Time for HVX + HMX power on and acquire
55842143040,EXECUTE,41960800,CYCLES,BACKEND,ROOT,Accelerator (execute) time (cycles)
55842143040,EXECUTE,1675,CYCLES,BACKEND,SUB-EVENT,Input OpId_2 (cycles)
55842143040,EXECUTE,29052,CYCLES,BACKEND,SUB-EVENT,model_layers_0_self_attn_Mul_10:OpId_22121 (cycles)
55842143040,EXECUTE,32704,CYCLES,BACKEND,SUB-EVENT,Slice_112:OpId_22124 (cycles)
55842143040,EXECUTE,569,CYCLES,BACKEND,SUB-EVENT,Slice_113:OpId_22130 (cycles)
55842143040,EXECUTE,32335,CYCLES,BACKEND,SUB-EVENT,Slice_114:OpId_22136 (cycles)
55842143040,EXECUTE,398,CYCLES,BACKEND,SUB-EVENT,Slice_115:OpId_22142 (cycles)
55842143040,EXECUTE,33361,CYCLES,BACKEND,SUB-EVENT,Slice_148:OpId_22148 (cycles)
55842143040,EXECUTE,1457,CYCLES,BACKEND,SUB-EVENT,Slice_149:OpId_22154 (cycles)
55842143040,EXECUTE,30916,CYCLES,BACKEND,SUB-EVENT,Slice_150:OpId_22160 (cycles)
55842143040,EXECUTE,442,CYCLES,BACKEND,SUB-EVENT,Slice_151:OpId_22166 (cycles)
