input log file location, /data/local/tmp/qwen3_06b_profile/qnn_profile/detailed/prefill/part2/output/qnn-profiling-data_0.log
qnn-profile-viewer version, v2.48.40.260702151143
qnn-net-run version, v2.48.40.260702151143
Backend version, v2.48.40.260702151143
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
57331509829,EXECUTE,11736,CYCLES,BACKEND,SUB-EVENT,/Slice_31:OpId_50700 (cycles)
57331509829,EXECUTE,3473,CYCLES,BACKEND,SUB-EVENT,/Slice_32:OpId_50706 (cycles)
57331509829,EXECUTE,14449,CYCLES,BACKEND,SUB-EVENT,/Slice_33:OpId_50712 (cycles)
57331509829,EXECUTE,13389,CYCLES,BACKEND,SUB-EVENT,/Slice_34:OpId_50718 (cycles)
57331509829,EXECUTE,12562,CYCLES,BACKEND,SUB-EVENT,/Slice_35:OpId_50724 (cycles)
57331509829,EXECUTE,15325,CYCLES,BACKEND,SUB-EVENT,/Slice_36:OpId_50730 (cycles)
57331509829,EXECUTE,15079,CYCLES,BACKEND,SUB-EVENT,/Slice_37:OpId_50736 (cycles)
57331509829,EXECUTE,14893,CYCLES,BACKEND,SUB-EVENT,/Slice_38:OpId_50742 (cycles)
57331509829,EXECUTE,15699,CYCLES,BACKEND,SUB-EVENT,/Slice_39:OpId_50748 (cycles)
57331509829,EXECUTE,10279,CYCLES,BACKEND,SUB-EVENT,/Slice_40:OpId_50754 (cycles)
57331509829,EXECUTE,10319,CYCLES,BACKEND,SUB-EVENT,/Slice_41:OpId_50760 (cycles)
57331509829,EXECUTE,11562,CYCLES,BACKEND,SUB-EVENT,/Slice_42:OpId_50766 (cycles)
57331509829,EXECUTE,890,CYCLES,BACKEND,SUB-EVENT,/Slice_43:OpId_50772 (cycles)
57331509829,EXECUTE,10349,CYCLES,BACKEND,SUB-EVENT,/Slice_44:OpId_50778 (cycles)
57331509829,EXECUTE,10214,CYCLES,BACKEND,SUB-EVENT,/Slice_45:OpId_50784 (cycles)
57331509829,EXECUTE,10305,CYCLES,BACKEND,SUB-EVENT,/Slice_46:OpId_50790 (cycles)
57331509829,EXECUTE,12337,CYCLES,BACKEND,SUB-EVENT,/Slice_47:OpId_50796 (cycles)
57331509829,EXECUTE,12842,CYCLES,BACKEND,SUB-EVENT,/Slice_48:OpId_50802 (cycles)
57331509829,EXECUTE,12235,CYCLES,BACKEND,SUB-EVENT,/Slice_49:OpId_50808 (cycles)
57331509829,EXECUTE,12394,CYCLES,BACKEND,SUB-EVENT,/Slice_50:OpId_50814 (cycles)
57331509829,EXECUTE,5283,CYCLES,BACKEND,SUB-EVENT,/Slice_51:OpId_50820 (cycles)
57331509829,EXECUTE,15200,CYCLES,BACKEND,SUB-EVENT,/Slice_52:OpId_50826 (cycles)
57331509829,EXECUTE,15306,CYCLES,BACKEND,SUB-EVENT,/Slice_53:OpId_50832 (cycles)
57331509829,EXECUTE,14473,CYCLES,BACKEND,SUB-EVENT,/Slice_54:OpId_50838 (cycles)
57331509829,EXECUTE,15321,CYCLES,BACKEND,SUB-EVENT,/Slice_55:OpId_50844 (cycles)
57331509829,EXECUTE,11638,CYCLES,BACKEND,SUB-EVENT,/Slice_56:OpId_50850 (cycles)
57331509829,EXECUTE,10400,CYCLES,BACKEND,SUB-EVENT,/Slice_57:OpId_50856 (cycles)
57331509829,EXECUTE,12964,CYCLES,BACKEND,SUB-EVENT,/Slice_58:OpId_50862 (cycles)
57331509829,EXECUTE,10185,CYCLES,BACKEND,SUB-EVENT,/Slice_59:OpId_50868 (cycles)
57331509829,EXECUTE,9931,CYCLES,BACKEND,SUB-EVENT,/Slice_60:OpId_50874 (cycles)
57331509829,EXECUTE,11962,CYCLES,BACKEND,SUB-EVENT,/Slice_61:OpId_50880 (cycles)
57331509829,EXECUTE,285,CYCLES,BACKEND,SUB-EVENT,/Slice_62:OpId_50886 (cycles)
57331509829,EXECUTE,20411,CYCLES,BACKEND,SUB-EVENT,/Slice_63:OpId_50892 (cycles)
57331509829,EXECUTE,13265,CYCLES,BACKEND,SUB-EVENT,/Slice_64:OpId_50898 (cycles)
57331509829,EXECUTE,13450,CYCLES,BACKEND,SUB-EVENT,/Slice_65:OpId_50904 (cycles)
57331509829,EXECUTE,13099,CYCLES,BACKEND,SUB-EVENT,/Slice_66:OpId_50910 (cycles)
57331509829,EXECUTE,2461,CYCLES,BACKEND,SUB-EVENT,/Slice_67:OpId_50916 (cycles)
57331509829,EXECUTE,14306,CYCLES,BACKEND,SUB-EVENT,/Slice_68:OpId_50922 (cycles)
57331509829,EXECUTE,14255,CYCLES,BACKEND,SUB-EVENT,/Slice_69:OpId_50928 (cycles)
57331509829,EXECUTE,14683,CYCLES,BACKEND,SUB-EVENT,/Slice_70:OpId_50934 (cycles)
57331509829,EXECUTE,15541,CYCLES,BACKEND,SUB-EVENT,/Slice_71:OpId_50940 (cycles)
57331509829,EXECUTE,11977,CYCLES,BACKEND,SUB-EVENT,/Slice_72:OpId_50946 (cycles)
57331509829,EXECUTE,12183,CYCLES,BACKEND,SUB-EVENT,/Slice_73:OpId_50952 (cycles)
57331509829,EXECUTE,10467,CYCLES,BACKEND,SUB-EVENT,/Slice_74:OpId_50958 (cycles)
57331509829,EXECUTE,11610,CYCLES,BACKEND,SUB-EVENT,/Slice_75:OpId_50964 (cycles)
57331509829,EXECUTE,370,CYCLES,BACKEND,SUB-EVENT,/Slice_76:OpId_50970 (cycles)
57331509829,EXECUTE,10867,CYCLES,BACKEND,SUB-EVENT,/Slice_77:OpId_50976 (cycles)
57331509829,EXECUTE,11737,CYCLES,BACKEND,SUB-EVENT,/Slice_78:OpId_50982 (cycles)
57331509829,EXECUTE,11801,CYCLES,BACKEND,SUB-EVENT,/Slice_79:OpId_50988 (cycles)
57331509829,EXECUTE,13030,CYCLES,BACKEND,SUB-EVENT,/Slice_80:OpId_50994 (cycles)
57331509829,EXECUTE,13523,CYCLES,BACKEND,SUB-EVENT,/Slice_81:OpId_51000 (cycles)
57331509829,EXECUTE,12977,CYCLES,BACKEND,SUB-EVENT,/Slice_82:OpId_51006 (cycles)
57331509829,EXECUTE,12905,CYCLES,BACKEND,SUB-EVENT,/Slice_83:OpId_51012 (cycles)
57331509829,EXECUTE,15737,CYCLES,BACKEND,SUB-EVENT,/Slice_84:OpId_51018 (cycles)
57331509829,EXECUTE,14789,CYCLES,BACKEND,SUB-EVENT,/Slice_85:OpId_51024 (cycles)
57331509829,EXECUTE,3370,CYCLES,BACKEND,SUB-EVENT,/Slice_86:OpId_51030 (cycles)
57331509829,EXECUTE,18208,CYCLES,BACKEND,SUB-EVENT,/Slice_87:OpId_51036 (cycles)
57331509829,EXECUTE,10671,CYCLES,BACKEND,SUB-EVENT,/Slice_88:OpId_51042 (cycles)
57331509829,EXECUTE,10909,CYCLES,BACKEND,SUB-EVENT,/Slice_89:OpId_51048 (cycles)
57331509829,EXECUTE,10854,CYCLES,BACKEND,SUB-EVENT,/Slice_90:OpId_51054 (cycles)
57331509829,EXECUTE,10922,CYCLES,BACKEND,SUB-EVENT,/Slice_91:OpId_51060 (cycles)
57331509829,EXECUTE,296,CYCLES,BACKEND,SUB-EVENT,/Slice_92:OpId_51066 (cycles)
57331509829,EXECUTE,11130,CYCLES,BACKEND,SUB-EVENT,/Slice_93:OpId_51072 (cycles)
57331509829,EXECUTE,11599,CYCLES,BACKEND,SUB-EVENT,/Slice_94:OpId_51078 (cycles)
57331509829,EXECUTE,11722,CYCLES,BACKEND,SUB-EVENT,/Slice_95:OpId_51084 (cycles)
57331509829,EXECUTE,4594,CYCLES,BACKEND,SUB-EVENT,/Slice_96:OpId_51090 (cycles)
57331509829,EXECUTE,13728,CYCLES,BACKEND,SUB-EVENT,/Slice_97:OpId_51096 (cycles)
57331509829,EXECUTE,12677,CYCLES,BACKEND,SUB-EVENT,/Slice_98:OpId_51102 (cycles)
57331509829,EXECUTE,15063,CYCLES,BACKEND,SUB-EVENT,/Slice_99:OpId_51108 (cycles)
57331509829,EXECUTE,27762,CYCLES,BACKEND,SUB-EVENT,/Slice_100:OpId_51114 (cycles)
57331509829,EXECUTE,23412,CYCLES,BACKEND,SUB-EVENT,/Slice_101:OpId_51120 (cycles)
57331509829,EXECUTE,15225,CYCLES,BACKEND,SUB-EVENT,/Slice_102:OpId_51126 (cycles)
57331509829,EXECUTE,22447,CYCLES,BACKEND,SUB-EVENT,/Slice_103:OpId_51132 (cycles)
57331509829,EXECUTE,10856,CYCLES,BACKEND,SUB-EVENT,/Slice_104:OpId_51138 (cycles)
57331509829,EXECUTE,10570,CYCLES,BACKEND,SUB-EVENT,/Slice_105:OpId_51144 (cycles)
57331509829,EXECUTE,369,CYCLES,BACKEND,SUB-EVENT,/Slice_106:OpId_51150 (cycles)
57331509829,EXECUTE,11344,CYCLES,BACKEND,SUB-EVENT,/Slice_107:OpId_51156 (cycles)
57331509829,EXECUTE,11874,CYCLES,BACKEND,SUB-EVENT,/Slice_108:OpId_51162 (cycles)
57331509829,EXECUTE,13508,CYCLES,BACKEND,SUB-EVENT,/Slice_109:OpId_51168 (cycles)
57331509829,EXECUTE,12158,CYCLES,BACKEND,SUB-EVENT,/Slice_110:OpId_51174 (cycles)
57331509829,EXECUTE,14767,CYCLES,BACKEND,SUB-EVENT,/Slice_111:OpId_51180 (cycles)
57331509829,EXECUTE,24644,CYCLES,BACKEND,SUB-EVENT,/Slice_112:OpId_51186 (cycles)
57331509829,EXECUTE,16324,CYCLES,BACKEND,SUB-EVENT,/Slice_113:OpId_51192 (cycles)
57331509829,EXECUTE,23766,CYCLES,BACKEND,SUB-EVENT,/Slice_114:OpId_51198 (cycles)
57331509829,EXECUTE,14718,CYCLES,BACKEND,SUB-EVENT,/Slice_115:OpId_51204 (cycles)
57331509829,EXECUTE,20081,CYCLES,BACKEND,SUB-EVENT,/Slice_116:OpId_51210 (cycles)
57331509829,EXECUTE,11681,CYCLES,BACKEND,SUB-EVENT,/Slice_117:OpId_51216 (cycles)
57331509829,EXECUTE,18856,CYCLES,BACKEND,SUB-EVENT,/Slice_118:OpId_51222 (cycles)
57331509829,EXECUTE,18627,CYCLES,BACKEND,SUB-EVENT,/Slice_119:OpId_51228 (cycles)
57331509829,EXECUTE,11898,CYCLES,BACKEND,SUB-EVENT,/Slice_120:OpId_51234 (cycles)
57331509829,EXECUTE,10146,CYCLES,BACKEND,SUB-EVENT,/Slice_121:OpId_51240 (cycles)
57331509829,EXECUTE,260,CYCLES,BACKEND,SUB-EVENT,/Slice_122:OpId_51246 (cycles)
57331509829,EXECUTE,10402,CYCLES,BACKEND,SUB-EVENT,/Slice_123:OpId_51252 (cycles)
57331509829,EXECUTE,12209,CYCLES,BACKEND,SUB-EVENT,/Slice_124:OpId_51258 (cycles)
57331509829,EXECUTE,11582,CYCLES,BACKEND,SUB-EVENT,/Slice_125:OpId_51264 (cycles)
57331509829,EXECUTE,12836,CYCLES,BACKEND,SUB-EVENT,/Slice_126:OpId_51270 (cycles)
57331509829,EXECUTE,18045,CYCLES,BACKEND,SUB-EVENT,/Slice_127:OpId_51276 (cycles)
57331509829,EXECUTE,3179,CYCLES,BACKEND,SUB-EVENT,/Slice_128:OpId_51282 (cycles)
57331509829,EXECUTE,15492,CYCLES,BACKEND,SUB-EVENT,/Slice_129:OpId_51288 (cycles)
57331509829,EXECUTE,16130,CYCLES,BACKEND,SUB-EVENT,/Slice_130:OpId_51294 (cycles)
57331509829,EXECUTE,26176,CYCLES,BACKEND,SUB-EVENT,/Slice_131:OpId_51300 (cycles)
57331509829,EXECUTE,25030,CYCLES,BACKEND,SUB-EVENT,/Slice_132:OpId_51306 (cycles)
57331509829,EXECUTE,20892,CYCLES,BACKEND,SUB-EVENT,/Slice_133:OpId_51312 (cycles)
57331509829,EXECUTE,17885,CYCLES,BACKEND,SUB-EVENT,/Slice_134:OpId_51318 (cycles)
57331509829,EXECUTE,24465,CYCLES,BACKEND,SUB-EVENT,/Slice_135:OpId_51324 (cycles)
57331509829,EXECUTE,12728,CYCLES,BACKEND,SUB-EVENT,/Slice_136:OpId_51330 (cycles)
57331509829,EXECUTE,334,CYCLES,BACKEND,SUB-EVENT,/Slice_137:OpId_51336 (cycles)
57331509829,EXECUTE,16875,CYCLES,BACKEND,SUB-EVENT,/Slice_138:OpId_51342 (cycles)
57331509829,EXECUTE,14525,CYCLES,BACKEND,SUB-EVENT,/Slice_139:OpId_51348 (cycles)
57331509829,EXECUTE,12218,CYCLES,BACKEND,SUB-EVENT,/Slice_140:OpId_51354 (cycles)
57331509829,EXECUTE,11755,CYCLES,BACKEND,SUB-EVENT,/Slice_141:OpId_51360 (cycles)
57331509829,EXECUTE,12502,CYCLES,BACKEND,SUB-EVENT,/Slice_142:OpId_51366 (cycles)
57331509829,EXECUTE,19931,CYCLES,BACKEND,SUB-EVENT,/Slice_143:OpId_51372 (cycles)
57331509829,EXECUTE,6700,CYCLES,BACKEND,SUB-EVENT,/Slice_144:OpId_51378 (cycles)
57331509829,EXECUTE,18495,CYCLES,BACKEND,SUB-EVENT,/Slice_145:OpId_51384 (cycles)
57331509829,EXECUTE,24363,CYCLES,BACKEND,SUB-EVENT,/Slice_146:OpId_51390 (cycles)
57331509829,EXECUTE,14813,CYCLES,BACKEND,SUB-EVENT,/Slice_147:OpId_51396 (cycles)
57331509829,EXECUTE,22381,CYCLES,BACKEND,SUB-EVENT,/Slice_148:OpId_51402 (cycles)
57331509829,EXECUTE,14754,CYCLES,BACKEND,SUB-EVENT,/Slice_149:OpId_51408 (cycles)
57331509829,EXECUTE,16750,CYCLES,BACKEND,SUB-EVENT,/Slice_150:OpId_51414 (cycles)
57331509829,EXECUTE,26159,CYCLES,BACKEND,SUB-EVENT,/Slice_151:OpId_51420 (cycles)
57331509829,EXECUTE,10896,CYCLES,BACKEND,SUB-EVENT,/Slice_152:OpId_51426 (cycles)
57331509829,EXECUTE,10353,CYCLES,BACKEND,SUB-EVENT,/Slice_153:OpId_51432 (cycles)
57331509829,EXECUTE,12670,CYCLES,BACKEND,SUB-EVENT,/Slice_154:OpId_51438 (cycles)
57331509829,EXECUTE,11023,CYCLES,BACKEND,SUB-EVENT,/Slice_155:OpId_51444 (cycles)
57331509829,EXECUTE,12015,CYCLES,BACKEND,SUB-EVENT,/Slice_156:OpId_51450 (cycles)
57331509829,EXECUTE,14567,CYCLES,BACKEND,SUB-EVENT,/Slice_157:OpId_51456 (cycles)
57331509829,EXECUTE,11931,CYCLES,BACKEND,SUB-EVENT,/Slice_158:OpId_51462 (cycles)
57331509829,EXECUTE,424,CYCLES,BACKEND,SUB-EVENT,/Slice_159:OpId_51468 (cycles)
57331509829,EXECUTE,8961,CYCLES,BACKEND,SUB-EVENT,/Slice_160:OpId_51474 (cycles)
57331509829,EXECUTE,14639,CYCLES,BACKEND,SUB-EVENT,/Slice_161:OpId_51480 (cycles)
57331509829,EXECUTE,16849,CYCLES,BACKEND,SUB-EVENT,/Slice_162:OpId_51486 (cycles)
57331509829,EXECUTE,19253,CYCLES,BACKEND,SUB-EVENT,/Slice_163:OpId_51492 (cycles)
57331509829,EXECUTE,18155,CYCLES,BACKEND,SUB-EVENT,/Slice_164:OpId_51498 (cycles)
57331509829,EXECUTE,14853,CYCLES,BACKEND,SUB-EVENT,/Slice_165:OpId_51504 (cycles)
57331509829,EXECUTE,15811,CYCLES,BACKEND,SUB-EVENT,/Slice_166:OpId_51510 (cycles)
57331509829,EXECUTE,28439,CYCLES,BACKEND,SUB-EVENT,/Slice_167:OpId_51516 (cycles)
57331509829,EXECUTE,15404,CYCLES,BACKEND,SUB-EVENT,/Slice_168:OpId_51522 (cycles)
57331509829,EXECUTE,10713,CYCLES,BACKEND,SUB-EVENT,/Slice_169:OpId_51528 (cycles)
57331509829,EXECUTE,14662,CYCLES,BACKEND,SUB-EVENT,/Slice_170:OpId_51534 (cycles)
57331509829,EXECUTE,19805,CYCLES,BACKEND,SUB-EVENT,/Slice_171:OpId_51540 (cycles)
57331509829,EXECUTE,17532,CYCLES,BACKEND,SUB-EVENT,/Slice_172:OpId_51546 (cycles)
57331509829,EXECUTE,10203,CYCLES,BACKEND,SUB-EVENT,/Slice_173:OpId_51552 (cycles)
57331509829,EXECUTE,12014,CYCLES,BACKEND,SUB-EVENT,/Slice_174:OpId_51558 (cycles)
57331509829,EXECUTE,352,CYCLES,BACKEND,SUB-EVENT,/Slice_175:OpId_51564 (cycles)
57331509829,EXECUTE,18257,CYCLES,BACKEND,SUB-EVENT,/Slice_176:OpId_51570 (cycles)
57331509829,EXECUTE,17827,CYCLES,BACKEND,SUB-EVENT,/Slice_177:OpId_51576 (cycles)
57331509829,EXECUTE,20844,CYCLES,BACKEND,SUB-EVENT,/Slice_178:OpId_51582 (cycles)
57331509829,EXECUTE,16350,CYCLES,BACKEND,SUB-EVENT,/Slice_179:OpId_51588 (cycles)
57331509829,EXECUTE,3028,CYCLES,BACKEND,SUB-EVENT,/Slice_180:OpId_51594 (cycles)
57331509829,EXECUTE,15746,CYCLES,BACKEND,SUB-EVENT,/Slice_181:OpId_51600 (cycles)
57331509829,EXECUTE,15657,CYCLES,BACKEND,SUB-EVENT,/Slice_182:OpId_51606 (cycles)
57331509829,EXECUTE,16971,CYCLES,BACKEND,SUB-EVENT,/Slice_183:OpId_51612 (cycles)
57331509829,EXECUTE,23838,CYCLES,BACKEND,SUB-EVENT,/Slice_184:OpId_51618 (cycles)
57331509829,EXECUTE,13662,CYCLES,BACKEND,SUB-EVENT,/Slice_185:OpId_51624 (cycles)
57331509829,EXECUTE,10409,CYCLES,BACKEND,SUB-EVENT,/Slice_186:OpId_51630 (cycles)
57331509829,EXECUTE,12001,CYCLES,BACKEND,SUB-EVENT,/Slice_187:OpId_51636 (cycles)
57331509829,EXECUTE,12795,CYCLES,BACKEND,SUB-EVENT,/Slice_188:OpId_51642 (cycles)
57331509829,EXECUTE,1214,CYCLES,BACKEND,SUB-EVENT,/Slice_189:OpId_51648 (cycles)
57331509829,EXECUTE,20971,CYCLES,BACKEND,SUB-EVENT,/Slice_190:OpId_51654 (cycles)
57331509829,EXECUTE,15121,CYCLES,BACKEND,SUB-EVENT,/Slice_191:OpId_51660 (cycles)
57331509829,EXECUTE,4444,CYCLES,BACKEND,SUB-EVENT,/Slice_192:OpId_51666 (cycles)
57331509829,EXECUTE,16409,CYCLES,BACKEND,SUB-EVENT,/Slice_193:OpId_51672 (cycles)
57331509829,EXECUTE,15804,CYCLES,BACKEND,SUB-EVENT,/Slice_194:OpId_51678 (cycles)
57331509829,EXECUTE,16582,CYCLES,BACKEND,SUB-EVENT,/Slice_195:OpId_51684 (cycles)
57331509829,EXECUTE,18645,CYCLES,BACKEND,SUB-EVENT,/Slice_196:OpId_51690 (cycles)
57331509829,EXECUTE,15668,CYCLES,BACKEND,SUB-EVENT,/Slice_197:OpId_51696 (cycles)
57331509829,EXECUTE,21021,CYCLES,BACKEND,SUB-EVENT,/Slice_198:OpId_51702 (cycles)
57331509829,EXECUTE,18412,CYCLES,BACKEND,SUB-EVENT,/Slice_199:OpId_51708 (cycles)
57331509829,EXECUTE,13253,CYCLES,BACKEND,SUB-EVENT,/Slice_200:OpId_51714 (cycles)
57331509829,EXECUTE,291,CYCLES,BACKEND,SUB-EVENT,/Slice_201:OpId_51720 (cycles)
57331509829,EXECUTE,13904,CYCLES,BACKEND,SUB-EVENT,/Slice_202:OpId_51726 (cycles)
57331509829,EXECUTE,13865,CYCLES,BACKEND,SUB-EVENT,/Slice_203:OpId_51732 (cycles)
57331509829,EXECUTE,11864,CYCLES,BACKEND,SUB-EVENT,/Slice_204:OpId_51738 (cycles)
57331509829,EXECUTE,11554,CYCLES,BACKEND,SUB-EVENT,/Slice_205:OpId_51744 (cycles)
57331509829,EXECUTE,13485,CYCLES,BACKEND,SUB-EVENT,/Slice_206:OpId_51750 (cycles)
57331509829,EXECUTE,16077,CYCLES,BACKEND,SUB-EVENT,/Slice_207:OpId_51756 (cycles)
57331509829,EXECUTE,13760,CYCLES,BACKEND,SUB-EVENT,/Slice_208:OpId_51762 (cycles)
57331509829,EXECUTE,20312,CYCLES,BACKEND,SUB-EVENT,/Slice_209:OpId_51768 (cycles)
57331509829,EXECUTE,19587,CYCLES,BACKEND,SUB-EVENT,/Slice_210:OpId_51774 (cycles)
57331509829,EXECUTE,16388,CYCLES,BACKEND,SUB-EVENT,/Slice_211:OpId_51780 (cycles)
57331509829,EXECUTE,20539,CYCLES,BACKEND,SUB-EVENT,/Slice_212:OpId_51786 (cycles)
57331509829,EXECUTE,3030,CYCLES,BACKEND,SUB-EVENT,/Slice_213:OpId_51792 (cycles)
57331509829,EXECUTE,16969,CYCLES,BACKEND,SUB-EVENT,/Slice_214:OpId_51798 (cycles)
57331509829,EXECUTE,29551,CYCLES,BACKEND,SUB-EVENT,/Slice_215:OpId_51804 (cycles)
57331509829,EXECUTE,10881,CYCLES,BACKEND,SUB-EVENT,/Slice_216:OpId_51810 (cycles)
57331509829,EXECUTE,12066,CYCLES,BACKEND,SUB-EVENT,/Slice_217:OpId_51816 (cycles)
57331509829,EXECUTE,359,CYCLES,BACKEND,SUB-EVENT,/Slice_218:OpId_51822 (cycles)
57331509829,EXECUTE,11957,CYCLES,BACKEND,SUB-EVENT,/Slice_219:OpId_51828 (cycles)
57331509829,EXECUTE,12326,CYCLES,BACKEND,SUB-EVENT,/Slice_220:OpId_51834 (cycles)
57331509829,EXECUTE,11849,CYCLES,BACKEND,SUB-EVENT,/Slice_221:OpId_51840 (cycles)
57331509829,EXECUTE,11646,CYCLES,BACKEND,SUB-EVENT,/Slice_222:OpId_51846 (cycles)
