input log file location, /data/local/tmp/qwen3_06b_profile/qnn_profile/detailed/decode/part1/output/qnn-profiling-data_0.log
qnn-profile-viewer version, v2.48.40.260702151143
qnn-net-run version, v2.48.40.260702151143
Backend version, v2.48.40.260702151143
Msg Timestamp, Message, Time, Unit of Measurement, Timing Source, Event Level, Event Identifier
57335163385,INIT,142106,US,NETRUN,ROOT,null
57335163385,INIT,105786,US,BACKEND,ROOT,RPC (load binary) time
57335163385,INIT,105049,US,BACKEND,ROOT,QNN accelerator (load binary) time
57335163385,INIT,30730,US,BACKEND,ROOT,Accelerator (load binary) time
57335163385,INIT,9966,US,BACKEND,ROOT,Accelerator (load binary) time
57335163385,INIT,9859,US,BACKEND,ROOT,Accelerator (load binary) time
57335163385,INIT,32934,US,BACKEND,ROOT,Accelerator (load binary) time
57335163385,INIT,9959,US,BACKEND,ROOT,Accelerator (load binary) time
57335163385,INIT,9843,US,BACKEND,ROOT,Accelerator (load binary) time
57335163385,INIT,142027,US,BACKEND,ROOT,QNN (load binary) time
0,COMPOSE GRAPHS,0,US,NETRUN,ROOT,null
57335337620,DE-INIT,128036,US,NETRUN,ROOT,null
57335337620,DE-INIT,15504,US,BACKEND,ROOT,RPC (deinit) time
57335337620,DE-INIT,14097,US,BACKEND,ROOT,QNN Accelerator (deinit) time
57335337620,DE-INIT,464,US,BACKEND,ROOT,Accelerator (deinit) time
57335337620,DE-INIT,2533,US,BACKEND,ROOT,Accelerator (deinit) time
57335337620,DE-INIT,2611,US,BACKEND,ROOT,Accelerator (deinit) time
57335337620,DE-INIT,2581,US,BACKEND,ROOT,Accelerator (deinit) time
57335337620,DE-INIT,2625,US,BACKEND,ROOT,Accelerator (deinit) time
57335337620,DE-INIT,3159,US,BACKEND,ROOT,Accelerator (deinit) time
57335337620,DE-INIT,127767,US,BACKEND,ROOT,QNN (deinit) time
57335206135,EXECUTE,5053,US,NETRUN,ROOT,Graph 0: token_ar1_cl512_1_of_2
57335206135,EXECUTE,4,COUNT,BACKEND,ROOT,Number of HVX threads used
57335206135,EXECUTE,4502,US,BACKEND,ROOT,RPC (execute) time
57335206135,EXECUTE,3541,US,BACKEND,ROOT,QNN accelerator (execute) time
57335206135,EXECUTE,0,COUNT,BACKEND,ROOT,Num times yield occured
57335206135,EXECUTE,3480,US,BACKEND,ROOT,Time for initial VTCM acquire
57335206135,EXECUTE,29241,US,BACKEND,ROOT,Time for HVX + HMX power on and acquire
57335206135,EXECUTE,8771,CYCLES,BACKEND,ROOT,Accelerator (execute) time (cycles)
57335206135,EXECUTE,0,CYCLES,BACKEND,SUB-EVENT,Input OpId_2 (cycles)
57335206135,EXECUTE,4783,CYCLES,BACKEND,SUB-EVENT,/model/model/embed_tokens/Gather:OpId_33 (cycles)
57335206135,EXECUTE,3988,CYCLES,BACKEND,SUB-EVENT,Output OpId_3 (cycles)
57335206135,EXECUTE,3096,US,BACKEND,ROOT,Accelerator (execute) time
57335206135,EXECUTE,398,US,BACKEND,ROOT,Accelerator (execute excluding wait) time
57335206135,EXECUTE,4851,US,BACKEND,ROOT,QNN (execute) time
57335208248,EXECUTE IPS,84.631012,INF/SEC,NETRUN,ROOT,null
